72824,291103162072,밤실로,Bamsil-ro,1,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72825,291103162072,밤실로,Bamsil-ro,2,광주광역시,Gwangju,동구,Dong-gu,지산동,Jisan-dong,1,111.0,0,,,,
72826,291103162073,중앙로,Jungang-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72827,291103162073,중앙로,Jungang-ro,1,광주광역시,Gwangju,동구,Dong-gu,대인동,Daein-dong,1,101.0,0,,,,
72828,291103162073,중앙로,Jungang-ro,2,광주광역시,Gwangju,동구,Dong-gu,궁동,Gung-dong,1,106.0,0,,,,
72829,291103162073,중앙로,Jungang-ro,3,광주광역시,Gwangju,동구,Dong-gu,장동,Jang-dong,1,107.0,0,,,,
72830,291103162073,중앙로,Jungang-ro,4,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72831,291103162073,중앙로,Jungang-ro,5,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72832,291103162073,중앙로,Jungang-ro,6,광주광역시,Gwangju,동구,Dong-gu,호남동,Honam-dong,1,115.0,0,,,,
72833,291103162073,중앙로,Jungang-ro,7,광주광역시,Gwangju,동구,Dong-gu,황금동,Hwanggeum-dong,1,117.0,0,,,,
72834,291103162073,중앙로,Jungang-ro,8,광주광역시,Gwangju,동구,Dong-gu,충장로3가,Chungjangno 3(sam)-ga,1,129.0,0,,,,
72835,291103162073,중앙로,Jungang-ro,9,광주광역시,Gwangju,동구,Dong-gu,충장로4가,Chungjangno 4(sa)-ga,1,130.0,0,,,,
72836,291103162073,중앙로,Jungang-ro,10,광주광역시,Gwangju,동구,Dong-gu,금남로3가,Geumnamno 3(sam)-ga,1,133.0,0,,,,
72837,291103162073,중앙로,Jungang-ro,11,광주광역시,Gwangju,동구,Dong-gu,금남로4가,Geumnamno 4(sa)-ga,1,134.0,0,,,,
72838,291103351302,너릿재로,Neoritjae-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72839,291103351936,용산1로,Yongsan 1-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72840,291103351936,용산1로,Yongsan 1-ro,1,광주광역시,Gwangju,동구,Dong-gu,용산동,Yongsan-dong,1,126.0,0,,,,
72841,291103351937,용산2로,Yongsan 2-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72842,291103351937,용산2로,Yongsan 2-ro,1,광주광역시,Gwangju,동구,Dong-gu,용산동,Yongsan-dong,1,126.0,0,,,,
72843,291104277002,경양로217번길,Gyeongyang-ro 217beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72844,291104277002,경양로217번길,Gyeongyang-ro 217beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72845,291104277003,경양로223번길,Gyeongyang-ro 223beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72846,291104277003,경양로223번길,Gyeongyang-ro 223beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72847,291104277004,경양로224번길,Gyeongyang-ro 224beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72848,291104277004,경양로224번길,Gyeongyang-ro 224beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72849,291104277005,경양로235번길,Gyeongyang-ro 235beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72850,291104277005,경양로235번길,Gyeongyang-ro 235beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72851,291104277006,경양로236번길,Gyeongyang-ro 236beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72852,291104277006,경양로236번길,Gyeongyang-ro 236beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72853,291104277007,경양로243번길,Gyeongyang-ro 243beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72854,291104277007,경양로243번길,Gyeongyang-ro 243beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72855,291104277008,경양로247번길,Gyeongyang-ro 247beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72856,291104277008,경양로247번길,Gyeongyang-ro 247beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72857,291104277009,경양로248번길,Gyeongyang-ro 248beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72858,291104277009,경양로248번길,Gyeongyang-ro 248beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72859,291104277010,경양로259번길,Gyeongyang-ro 259beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72860,291104277010,경양로259번길,Gyeongyang-ro 259beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72861,291104277011,경양로271번길,Gyeongyang-ro 271beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72862,291104277011,경양로271번길,Gyeongyang-ro 271beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72863,291104277012,경양로277번길,Gyeongyang-ro 277beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72864,291104277012,경양로277번길,Gyeongyang-ro 277beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72865,291104277013,경양로305번길,Gyeongyang-ro 305beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72866,291104277013,경양로305번길,Gyeongyang-ro 305beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72867,291104277014,경양로321번길,Gyeongyang-ro 321beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72868,291104277014,경양로321번길,Gyeongyang-ro 321beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72869,291104277020,경양로347번길,Gyeongyang-ro 347beon-gil,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72870,291104277020,경양로347번길,Gyeongyang-ro 347beon-gil,1,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
